"source","taxonID","Dataset","datasetID","genericName","reason"
"GBIF","4549285","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Macrocheles",NA
"GBIF","4547162","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Megasyringobia",NA
"GBIF","5174750","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nortonella",NA
"GBIF","2195182","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","4545591","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ramusella",NA
"GBIF","2196800","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Graptoppia",NA
"GBIF","2185651","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cyrtolaelaps",NA
"GBIF","2198026","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Licneremaeus",NA
"GBIF","2195190","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","2194326","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","4338006","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lobohalacarus",NA
"GBIF","4549244","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","9427644","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","4549136","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Eviphis",NA
"GBIF","4546887","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Spatiodamaeus",NA
"GBIF","2198757","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","5174753","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nortonella",NA
"GBIF","2185658","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cyrtolaelaps",NA
"GBIF","5775653","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","6926066","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Torrenticola",NA
"GBIF","2194278","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceratoppia",NA
"GBIF","2198771","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2191386","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Papillacarus",NA
"GBIF","2198756","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2195196","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","2196111","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Spatiodamaeus",NA
"GBIF","4337744","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Parasoldanellonyx",NA
"GBIF","2195854","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nasobelba",NA
"GBIF","2186459","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Proprioseiopsis",NA
"GBIF","6926248","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","2191929","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hardybodes",NA
"GBIF","7612334","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Parathyas",NA
"GBIF","4540175","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Parathyas",NA
"GBIF","2198878","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Semipunctoribates",NA
"GBIF","7384920","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Macrocheles",NA
"GBIF","2188870","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeacarus",NA
"GBIF","2197329","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Moritzoppia",NA
"GBIF","2196876","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","2196112","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Spatiodamaeus",NA
"GBIF","2196905","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","4546778","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Achipteria",NA
"GBIF","8510217","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Macrocheles",NA
"GBIF","2191968","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Arthrodamaeus",NA
"GBIF","2195248","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","6926051","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","9356713","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","9294185","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","6926425","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","6182675","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pergalumna",NA
"GBIF","2186011","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amblyseius",NA
"GBIF","6926153","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Torrenticola",NA
"GBIF","2196110","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Spatiodamaeus",NA
"GBIF","2197849","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Achipteria",NA
"GBIF","2194324","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","4546376","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Licneremaeus",NA
"GBIF","6926150","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Torrenticola",NA
"GBIF","6926046","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","9084792","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","2195210","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","2190570","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Magyaria",NA
"GBIF","2196109","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Spatiodamaeus",NA
"GBIF","2189752","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Alaskozetes",NA
"GBIF","4549259","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","6926275","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","2195240","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","2197856","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Achipteria",NA
"GBIF","2197323","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Moritzoppia",NA
"GBIF","2197319","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Moritzoppia",NA
"GBIF","4542857","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bimichaelia",NA
"GBIF","4549138","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Eviphis",NA
"GBIF","2194341","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","2196114","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Spatiodamaeus",NA
"GBIF","6471545","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Atropacarus",NA
"GBIF","8784175","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Macrocheles",NA
"GBIF","2196895","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","4545525","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Moritzoppia",NA
"GBIF","6926151","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","6926180","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Torrenticola",NA
"GBIF","4549141","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Eviphis",NA
"GBIF","2198777","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2198763","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2194310","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","9240649","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","2185659","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Cyrtolaelaps",NA
"GBIF","6926289","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","9401291","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","4545167","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Stictozetes",NA
"GBIF","2196893","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","2197853","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Achipteria",NA
"GBIF","6926182","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","9301971","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","7887800","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Parathyas",NA
"GBIF","2196722","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Serratoppia",NA
"GBIF","2181188","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Torrenticola",NA
"GBIF","4549303","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Macrocheles",NA
"GBIF","2194308","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","4547720","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Joubertophyllodes",NA
"GBIF","4546669","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Chamobates",NA
"GBIF","6926155","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","2197328","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Moritzoppia",NA
"GBIF","4548827","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Euandrolaelaps",NA
"GBIF","5774381","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Metatydaeolus",NA
"GBIF","5775636","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","4549261","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","2197345","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Moritzoppia",NA
"GBIF","4545735","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Palaeacarus",NA
"GBIF","8363204","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Thalassarachna",NA
"GBIF","2185744","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhlodromina",NA
"GBIF","2196909","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","2194332","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","4548615","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Lasioseius",NA
"GBIF","2198753","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2194337","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","6926242","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","6926263","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","5775663","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Macrocheles",NA
"GBIF","9595624","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","4337999","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lobohalacarus",NA
"GBIF","9483970","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Parathyas",NA
"GBIF","6926189","BOTH","a43ec6d8-7b8a-4868-ad74-56b824c75698","Torrenticola",NA
"GBIF","2190870","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Lucoppia",NA
"GBIF","5775655","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Macrocheles",NA
"GBIF","6926029","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Torrenticola",NA
"GBIF","2195263","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatella",NA
"GBIF","4547072","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Atropacarus",NA
"GBIF","5775654","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Macrocheles",NA
"GBIF","7962820","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Parathyas",NA
"GBIF","2196889","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ramusella",NA
"GBIF","2198759","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chamobates",NA
"GBIF","2194317","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atropacarus",NA
"GBIF","7344288","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Pilogalumna",NA
"GBIF","4545152","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Pilogalumna",NA
"GBIF","4545151","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Pilogalumna",NA
"GBIF","6182648","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilogalumna",NA
"GBIF","6182646","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilogalumna",NA
"GBIF","6182647","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilogalumna",NA
"GBIF","8705926","BOTH","d7dddbf4-2cf0-4f39-9b2a-bb099caae36c","Austrocarabodes",NA
"GBIF","8442585","BOTH","74b241d6-a34c-4784-a97b-7a361b3d1c89","Austrocarabodes",NA
"GBIF","6182364","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Scheloribates",NA
"GBIF","6182365","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Scheloribates",NA
"GBIF","7344279","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Feltria",NA
"GBIF","4545468","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Graptoppia",NA
"GBIF","4546140","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Lucoppia",NA
"GBIF","4541728","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Feltria",NA
"GBIF","6182601","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Reteremulus",NA
"GBIF","8446969","BOTH","7e3f9cac-1745-4542-8772-87492ccb6f4a","Feltria",NA
"GBIF","4541726","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Feltria",NA
"GBIF","7040424","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Reteremulus",NA
"GBIF","6184432","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ornithodoros",NA
"GBIF","6184434","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ornithodoros",NA
"GBIF","5174788","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nothrus",NA
"GBIF","7195319","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nothrus",NA
"GBIF","4541294","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Limnesia",NA
"GBIF","4541295","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Limnesia",NA
"GBIF","8397571","BOTH","92b8222c-9e7a-4036-bbba-d741bf871912","Limnesia",NA
"GBIF","7511931","BOTH","d7dddbf4-2cf0-4f39-9b2a-bb099caae36c","Limnesia",NA
"GBIF","6182336","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatula",NA
"GBIF","6182335","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatula",NA
"GBIF","6182334","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Oribatula",NA
"GBIF","6889362","BOTH","023eab0e-3e4c-432d-a818-ad4a6b2d2aae","Uropoda",NA
"GBIF","6897962","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Allodamaeus",NA
"GBIF","2197559","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pseudoamerioppia",NA
"GBIF","2196504","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bornemiszaella",NA
"GBIF","2198792","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Africoribates",NA
"GBIF","8233607","BOTH","ca4974bf-e148-4b57-95f4-9c5e51c4ea19","Protoplophora",NA
"GBIF","2197577","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pluritrichoppia",NA
"GBIF","2197560","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pseudoamerioppia",NA
"GBIF","2196294","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Montizetes",NA
"GBIF","2195321","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Achipterina",NA
"GBIF","7892797","BOTH","4fd9a606-1b02-4287-8f52-ba1e9fc5c4b5","Pilizetes",NA
"GBIF","2193399","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilizetes",NA
"GBIF","2198790","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Africoribates",NA
"GBIF","2193408","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilizetes",NA
"GBIF","2198787","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Africoribates",NA
"GBIF","2198794","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Africoribates",NA
"GBIF","2180372","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Unionicola",NA
"GBIF","2180377","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Unionicola",NA
"GBIF","9975528","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Unionicola",NA
"GBIF","4652419","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Unionicola",NA
"GBIF","6924018","BOTH","92b8222c-9e7a-4036-bbba-d741bf871912","Unionicola",NA
"GBIF","2180379","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Unionicola",NA
"GBIF","6923884","BOTH","92b8222c-9e7a-4036-bbba-d741bf871912","Unionicola",NA
"GBIF","8557963","BOTH","60404471-0240-4f7a-8003-84f1fdf3af34","Unionicola",NA
"GBIF","2191226","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Mochlobates",NA
"GBIF","2195128","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Caucaseremaeus",NA
"GBIF","9885473","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Trouessartia",NA
"GBIF","8793755","BOTH","a6c6cead-b5ce-4a4e-8cf5-1542ba708dec","Scutozetes",NA
"GBIF","8696765","BOTH","cf9c4ba4-685b-4800-9c74-dd2bbf3520a9","Trouessartia",NA
"GBIF","2191354","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Annectacarus",NA
"GBIF","8486195","BOTH","cf9c4ba4-685b-4800-9c74-dd2bbf3520a9","Trouessartia",NA
"GBIF","4541353","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Aturus",NA
"GBIF","2196543","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Epimerella",NA
"GBIF","8042989","BOTH","05f1d9c0-cb7c-49ad-a0b1-8dbee74a9095","Shivatonia",NA
"GBIF","2180612","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Aturus",NA
"GBIF","2180602","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Aturus",NA
"GBIF","8935564","BOTH","67cd7b8b-327c-4a51-8c8e-38dec04bde4b","Canterburaturus",NA
"GBIF","2180616","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Aturus",NA
"GBIF","8372759","BOTH","43104efd-34be-48fb-9cac-9aa33c6d7d32","Aturus",NA
"GBIF","6917254","BOTH","43104efd-34be-48fb-9cac-9aa33c6d7d32","Aturus",NA
"GBIF","2180605","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Aturus",NA
"GBIF","10102337","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Proctophyllodes",NA
"GBIF","2185057","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Protogamasellopsis",NA
"GBIF","2185059","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Protogamasellopsis",NA
"GBIF","2191924","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bathocepheus",NA
"GBIF","4547736","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Proctophyllodes",NA
"GBIF","10346576","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Proctophyllodes",NA
"GBIF","2198701","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198651","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198661","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","4547744","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Proctophyllodes",NA
"GBIF","2198665","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","4547796","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Proctophyllodes",NA
"GBIF","9960327","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058","Proctophyllodes",NA
"GBIF","4547779","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Proctophyllodes",NA
"GBIF","4547803","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Proctophyllodes",NA
"GBIF","2198647","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198638","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","8651554","BOTH","4fd6dc85-37d5-480c-a577-c4f1e91965ff","Meitingsunes",NA
"GBIF","2198692","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198677","BOTH","9ca92552-f23a-41a8-a140-01abaa31c931","Ceratozetes",NA
"GBIF","8900424","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Magellozetes",NA
"GBIF","4546612","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ceratozetes",NA
"GBIF","2198676","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198679","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","2198670","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratozetes",NA
"GBIF","4549200","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Parholaspis",NA
"GBIF","8360234","BOTH","5fe3da15-3dd3-495f-9c15-7f9d606315aa","Reductholaspis",NA
"GBIF","6886814","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Parholaspis",NA
"GBIF","8048923","BOTH","d51d750d-3374-4f2c-81ff-860b8e592da4","Fungiseius",NA
"GBIF","8673382","BOTH","67800801-58b9-4df7-8105-279a89c19e0d","Androlaelaps",NA
"GBIF","2189058","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Basiceramerus",NA
"GBIF","7974607","BOTH","f239c787-e431-4a16-8df8-0acf9699b055","Eugamasus",NA
"GBIF","2191976","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Adrodamaeus",NA
"GBIF","2191982","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Adrodamaeus",NA
"GBIF","2192015","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Plesiodamaeus",NA
"GBIF","2189020","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Trichotocepheus",NA
"GBIF","2191975","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Adrodamaeus",NA
"GBIF","6135302","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Coleopterophagus",NA
"GBIF","5174936","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Gustavia",NA
"GBIF","2192143","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Orbiculobates",NA
"GBIF","5174938","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Gustavia",NA
"GBIF","4337137","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337146","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337229","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Agaue",NA
"GBIF","6925676","BOTH","92b8222c-9e7a-4036-bbba-d741bf871912","Stygolimnochares",NA
"GBIF","4540908","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Paratanaupodus",NA
"GBIF","8075995","BOTH","ba12469b-a635-4499-bac9-a05f6ff12cb5","Rutacarus",NA
"GBIF","4337165","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337152","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337159","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337170","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337098","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337240","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Agaue",NA
"GBIF","4653776","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Cyclohydryphantes",NA
"GBIF","4337108","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","4337221","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Agaue",NA
"GBIF","4337167","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","7647039","BOTH","2d59e5db-57ad-41ff-97d6-11f5fb264527","Halacarus",NA
"GBIF","2196759","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Porrhoppia",NA
"GBIF","8534746","BOTH","08331568-f895-4b84-b36d-7eb0592e80cc","Uropoda",NA
"GBIF","2196297","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Montizetes",NA
"GBIF","2195151","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Protoplophora",NA
"GBIF","6135269","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Albonothrus",NA
"GBIF","2193405","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilizetes",NA
"GBIF","2193404","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilizetes",NA
"GBIF","8291497","BOTH","45bfe6e3-4db8-41a7-822f-be069bb47639","Uropoda",NA
"GBIF","2193398","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pilizetes",NA
"GBIF","4541252","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Unionicola",NA
"GBIF","4541241","BOTH","4dd32523-a3a3-43b7-84df-4cda02f15cf7","Unionicola",NA
"GBIF","8537071","BOTH","33175374-a1d2-461f-a42f-444dc37cbf44","Unionicola",NA
"GBIF","6135292","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Paralobozetes",NA
